#OTU ID	barcode85	barcode26	barcode73	barcode13	barcode49	barcode01	barcode86	barcode37	barcode38	barcode14	barcode02	barcode62	barcode50	barcode61	barcode25	barcode74
Zotu1768	12	38	4	19	2	14	0	1	0	21	3	0	0	7	20	2
Zotu4144	1	3	3	6	3	1	0	2	1	5	3	3	8	0	1	4
Zotu710	3	1	1	5	0	3	0	0	0	0	1	0	2	2	3	306
Zotu2612	5	2	7	5	1	6	0	6	8	3	30	6	17	4	3	1
Zotu1349	14	12	22	12	1	26	0	6	10	18	30	9	22	5	9	9
Zotu1539	4	33	7	20	0	26	0	0	7	25	78	3	6	1	7	2
Zotu2596	4	0	2	17	0	12	0	0	14	0	3	4	29	1	9	1
Zotu949	13	63	24	1	0	6	0	0	0	70	2	0	0	7	7	32
Zotu588	11	14	30	72	9	63	0	11	22	13	235	8	29	11	42	17
Zotu766	5	11	1	45	1	28	0	0	3	11	127	4	12	0	35	34
Zotu3648	4	1	15	16	0	18	0	0	0	0	0	0	0	6	7	2
Zotu3529	7	2	5	3	1	8	0	3	1	5	4	0	5	5	5	1
Zotu893	7	5	3	0	64	0	0	109	29	9	64	21	48	5	0	17
Zotu3826	2	0	1	9	0	3	0	0	0	4	18	0	0	3	9	1
Zotu2535	1	0	1	2	0	3	0	0	16	1	1	7	47	0	0	2
Zotu3829	8	5	6	3	1	1	0	2	2	3	4	1	15	2	0	3
Zotu2750	15	8	12	14	5	15	0	3	3	8	6	1	2	6	2	70
Zotu2291	2	5	1	3	1	1	0	2	18	3	1	4	22	0	0	9
Zotu861	27	25	44	41	9	54	0	18	2	12	17	5	7	21	51	13
Zotu1919	2	0	3	44	0	36	0	0	0	0	0	0	0	3	38	0
Zotu3102	12	6	11	3	0	1	0	0	1	5	7	0	3	7	0	0
Zotu1665	15	8	11	23	0	27	0	0	1	9	0	2	7	5	22	0
Zotu2311	7	13	0	0	3	0	0	3	9	11	10	3	10	1	1	11
Zotu1257	5	32	0	19	4	9	0	0	6	35	82	5	6	7	12	2
Zotu2173	7	3	2	2	8	5	0	7	7	1	3	14	29	0	1	0
Zotu2081	6	0	7	0	3	0	0	0	3	0	58	0	8	1	0	0
Zotu3431	1	3	12	7	2	4	0	1	1	0	2	1	0	7	5	0
Zotu382	6	69	10	0	65	3	0	122	97	73	110	76	186	4	0	16
Zotu1366	5	10	9	9	2	8	0	3	3	8	10	1	8	2	8	26
Zotu977	14	21	33	34	1	48	0	7	20	17	20	9	26	7	17	17
Zotu1271	11	8	25	13	5	16	0	5	3	9	10	5	3	10	17	40
Zotu892	10	8	33	70	3	62	0	11	5	0	11	2	11	3	82	0
Zotu1371	3	16	7	7	3	9	0	1	1	10	2	1	3	1	2	123
Zotu3660	1	0	7	5	6	13	0	9	0	0	0	0	0	0	3	1
Zotu2935	5	25	9	10	1	17	0	7	7	26	25	2	12	9	14	19
Zotu3814	4	5	12	4	2	11	0	4	7	4	6	1	9	9	3	4
Zotu29	9	52	42	11	5	15	0	8	12	48	5247	3	6	15	9	10
Zotu2085	6	15	6	29	23	27	0	45	0	19	3	0	0	0	26	5
Zotu771	21	5	66	103	13	100	0	15	8	5	2	7	9	7	115	1
Zotu2201	23	18	10	14	4	8	0	4	11	12	17	8	14	3	9	15
Zotu501	13	11	5	12	1	3	0	11	34	16	505	16	61	4	5	13
Zotu1388	6	0	10	24	5	18	0	18	7	4	18	8	24	13	14	20
Zotu1026	15	16	35	14	1	18	0	1	3	11	48	2	2	9	10	7
Zotu3659	4	2	4	2	0	2	0	3	0	3	3	0	2	1	1	0
Zotu3925	1	0	1	0	7	0	0	17	0	0	0	0	0	0	0	0
Zotu4456	5	2	8	5	0	4	0	0	0	0	0	0	1	6	2	0
Zotu3736	6	0	5	1	0	1	0	0	0	0	1	0	0	12	1	65
Zotu793	5	29	7	9	5	23	0	8	18	53	49	2	17	3	8	28
Zotu3825	5	1	2	1	1	2	0	13	2	5	13	1	1	2	1	0
Zotu3354	2	3	3	8	0	2	0	1	1	0	0	2	0	2	2	2
Zotu527	11	4	20	12	22	16	0	30	165	3	28	185	237	3	33	3
Zotu2294	8	4	10	12	11	10	0	27	5	5	2	2	12	3	5	11
Zotu702	19	6	15	44	111	42	0	167	7	2	3	1	9	5	39	1
Zotu1035	11	27	16	12	0	14	0	7	6	24	9	4	21	5	9	14
Zotu2744	4	4	14	5	10	6	0	9	4	3	0	2	6	1	2	0
Zotu2327	14	0	15	1	0	1	0	0	12	0	0	5	9	13	0	0
Zotu3378	6	0	3	2	0	1	0	0	1	2	0	7	23	1	1	0
Zotu3921	10	9	16	11	3	12	0	3	4	4	4	3	6	12	11	2
Zotu506	20	43	6	74	97	56	0	94	22	38	2	14	29	5	58	0
Zotu1166	14	13	3	14	23	9	0	21	3	20	14	5	11	5	17	0
Zotu4445	32	12	35	17	9	44	0	11	34	15	43	4	41	19	17	16
Zotu4263	6	5	25	8	0	7	0	0	1	7	20	4	6	6	4	0
Zotu2410	1	2	3	1	1	5	0	4	17	3	0	13	42	3	2	2
Zotu218	4	2	2	45	0	92	0	0	0	0	0	0	0	1	14	1746
Zotu2280	4	6	2	3	2	5	0	2	15	6	24	11	34	2	3	2
Zotu1751	9	8	19	9	0	11	0	0	5	6	25	1	8	0	3	0
Zotu4219	1	0	0	0	10	3	0	26	1	0	0	0	0	0	18	0
Zotu4420	10	0	5	0	0	0	0	0	0	0	0	1	1	0	0	0
Zotu2404	2	14	2	3	3	2	0	4	29	11	15	15	52	3	1	17
Zotu2043	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	88
Zotu2910	4	1	10	2	6	10	0	5	1	0	0	1	3	0	37	0
